0.0240	5.2750	390.1887	0.0000	0.0450
0.0260	5.2750	390.1887	0.0000	500.0362
0.0340	5.2750	390.1887	0.0000	124.9942
0.0410	5.2750	390.1887	0.0000	142.8578
0.0490	5.2750	390.1887	0.0000	125.0016
0.0570	5.2750	390.1887	0.0000	125.0016
0.0650	5.2750	390.1887	0.0000	125.0016
0.0730	5.2750	390.1887	0.0000	124.9942
0.0820	5.2750	390.1887	0.0000	111.1133
0.0900	5.2750	390.1887	0.0000	125.0016
0.0970	5.2750	390.1887	0.0000	142.8578
0.1050	5.2750	390.1887	0.0000	125.0016
0.1130	5.2750	390.1887	0.0000	124.9942
0.1220	5.2750	390.1887	0.0000	111.1133
0.1300	5.2750	390.1887	0.0000	125.0016
0.1380	5.2750	390.1887	0.0000	125.0016
0.1460	5.2750	390.1887	0.0000	124.9942
0.1540	5.2750	390.1887	0.0000	125.0016
0.1620	5.2750	390.1887	0.0000	125.0016
0.1700	5.2750	390.1887	0.0000	125.0016
0.1780	5.2750	390.1887	0.0000	124.9942
0.1860	5.2750	390.1887	0.0000	125.0016
0.1940	5.2750	390.1887	0.0000	125.0016
0.2020	5.2750	390.1887	0.0000	125.0016
0.2100	5.2750	390.1887	0.0000	125.0016
0.2170	5.2750	390.1887	0.0000	142.8578
0.2250	5.2750	390.1887	0.0000	124.9942
0.2340	5.2750	390.1887	0.0000	111.1133
0.2410	5.2750	390.1887	0.0000	142.8578
0.2490	5.2750	390.1887	0.0000	125.0016
0.2580	5.2750	390.1887	0.0000	111.1074
0.2650	5.2750	390.1887	0.0000	142.8578
0.2730	5.2750	390.1887	0.0000	125.0016
0.2810	5.2750	390.1887	0.0000	125.0016
0.2890	5.2750	390.1887	0.0000	125.0016
0.2970	5.2750	390.1887	0.0000	124.9942
0.3050	5.2750	390.1887	0.0000	125.0016
0.3140	5.2750	390.1887	0.0000	111.1133
0.3220	5.2750	390.1887	0.0000	125.0016
0.3290	5.2750	390.1887	0.0000	142.8480
0.3370	5.2750	390.1887	0.0000	125.0016
0.3460	5.2750	390.1887	0.0000	111.1133
0.3530	5.2750	390.1887	0.0000	142.8578
0.3610	5.2750	390.1887	0.0000	125.0016
0.3700	5.2750	390.1887	0.0000	111.1074
