%2/12/2019 3:02:44 PM
%Duration	ID1		ID2		ID3		ID4		ID5		ID6		ID7		ID8
1000.000000	0.000000	0.000000	0.000000	0.000000	160.484314	2381.010010	2444.400879	2404.041260
%Tau		Tau1		Tau2		Tau3		Tau4		Tau5		Tau6		Tau7		Tau8
%		0.000000	0.000000	0.000000	0.000000	0.000128	0.000003	0.000002	0.000002
%Delaytime	D1		D2		D3		D4		D5		D6		D7		D8
0.00000020	0.00000000	0.00000000	0.00000000	0.00000000	1.51326418	0.93173897	0.96080601	0.94020456
0.00000040	0.00000000	0.00000000	0.00000000	0.00000000	1.52178383	1.00466275	1.00295150	1.00169158
0.00000060	0.00000000	0.00000000	0.00000000	0.00000000	1.44591784	1.00187516	1.00115609	0.99939913
0.00000080	0.00000000	0.00000000	0.00000000	0.00000000	1.44145513	1.00079608	1.00212991	1.00062430
0.00000100	0.00000000	0.00000000	0.00000000	0.00000000	1.45930600	0.99846935	1.00079477	0.99765778
0.00000120	0.00000000	0.00000000	0.00000000	0.00000000	1.51772690	1.00048506	0.99969345	0.99871951
0.00000140	0.00000000	0.00000000	0.00000000	0.00000000	1.49906468	1.00090659	0.99897987	1.00070333
0.00000160	0.00000000	0.00000000	0.00000000	0.00000000	1.48283660	0.99940604	0.99927026	1.00030839
0.00000180	0.00000000	0.00000000	0.00000000	0.00000000	1.50515020	1.00118768	1.00066733	1.00055087
0.00000200	0.00000000	0.00000000	0.00000000	0.00000000	1.41549027	0.99805903	0.99936587	1.00028086
0.00000220	0.00000000	0.00000000	0.00000000	0.00000000	1.47918534	1.00051320	0.99874616	0.99927425
0.00000240	0.00000000	0.00000000	0.00000000	0.00000000	1.55586278	0.99924302	1.00292671	1.00163090
0.00000260	0.00000000	0.00000000	0.00000000	0.00000000	1.46376860	0.99944723	1.00154030	0.99914199
0.00000280	0.00000000	0.00000000	0.00000000	0.00000000	1.49379051	0.99896014	1.00058937	1.00123417
0.00000300	0.00000000	0.00000000	0.00000000	0.00000000	1.43983233	1.00075865	1.00082672	1.00169337
0.00000320	0.00000000	0.00000000	0.00000000	0.00000000	1.39642227	0.99987060	1.00059652	1.00016510
0.00000360	0.00000000	0.00000000	0.00000000	0.00000000	1.46255159	0.99909127	1.00068331	0.99867082
0.00000400	0.00000000	0.00000000	0.00000000	0.00000000	1.49663043	0.99999052	0.99939954	0.99989235
0.00000440	0.00000000	0.00000000	0.00000000	0.00000000	1.44672918	1.00009632	0.99979973	1.00037456
0.00000480	0.00000000	0.00000000	0.00000000	0.00000000	1.45159757	1.00029683	0.99959606	0.99947447
0.00000520	0.00000000	0.00000000	0.00000000	0.00000000	1.46458006	1.00007582	1.00065851	0.99976009
0.00000560	0.00000000	0.00000000	0.00000000	0.00000000	1.46620286	1.00164938	0.99834245	0.99828964
0.00000600	0.00000000	0.00000000	0.00000000	0.00000000	1.48506796	1.00154543	1.00110996	0.99959660
0.00000640	0.00000000	0.00000000	0.00000000	0.00000000	1.45991445	0.99909317	1.00018132	0.99934494
0.00000720	0.00000000	0.00000000	0.00000000	0.00000000	1.44490361	1.00023878	1.00017595	1.00003374
0.00000800	0.00000000	0.00000000	0.00000000	0.00000000	1.46072590	1.00013435	0.99931943	0.99965078
0.00000880	0.00000000	0.00000000	0.00000000	0.00000000	1.44165790	1.00044060	1.00146151	0.99987167
0.00000960	0.00000000	0.00000000	0.00000000	0.00000000	1.45869744	1.00079000	1.00002587	0.99825615
0.00001040	0.00000000	0.00000000	0.00000000	0.00000000	1.43607962	1.00015306	1.00014412	1.00008011
0.00001120	0.00000000	0.00000000	0.00000000	0.00000000	1.44104946	0.99971235	0.99972004	1.00023127
0.00001200	0.00000000	0.00000000	0.00000000	0.00000000	1.44125223	1.00147140	1.00026977	0.99906623
0.00001280	0.00000000	0.00000000	0.00000000	0.00000000	1.44145513	1.00035954	1.00021803	0.99923152
0.00001440	0.00000000	0.00000000	0.00000000	0.00000000	1.40879619	1.00006247	1.00096703	1.00039566
0.00001600	0.00000000	0.00000000	0.00000000	0.00000000	1.44074512	1.00060058	1.00066578	1.00084472
0.00001760	0.00000000	0.00000000	0.00000000	0.00000000	1.41543949	1.00026011	1.00017130	1.00149918
0.00001920	0.00000000	0.00000000	0.00000000	0.00000000	1.40291357	1.00013316	1.00068951	1.00033748
0.00002080	0.00000000	0.00000000	0.00000000	0.00000000	1.42096722	1.00048411	0.99967152	1.00027251
0.00002240	0.00000000	0.00000000	0.00000000	0.00000000	1.39337957	1.00058162	1.00084877	1.00012171
0.00002400	0.00000000	0.00000000	0.00000000	0.00000000	1.40661550	1.00024343	0.99948961	1.00057268
0.00002560	0.00000000	0.00000000	0.00000000	0.00000000	1.38607693	0.99978679	1.00000548	1.00032008
0.00002880	0.00000000	0.00000000	0.00000000	0.00000000	1.38815677	0.99972379	1.00050139	1.00021505
0.00003200	0.00000000	0.00000000	0.00000000	0.00000000	1.37808681	1.00028718	1.00058031	1.00036848
0.00003520	0.00000000	0.00000000	0.00000000	0.00000000	1.37419856	1.00041580	1.00095189	1.00075901
0.00003840	0.00000000	0.00000000	0.00000000	0.00000000	1.37166202	1.00019085	1.00039423	1.00051022
0.00004160	0.00000000	0.00000000	0.00000000	0.00000000	1.35674715	1.00088024	1.00040507	1.00035083
0.00004480	0.00000000	0.00000000	0.00000000	0.00000000	1.34265172	1.00005078	1.00043559	0.99968684
0.00004800	0.00000000	0.00000000	0.00000000	0.00000000	1.34516287	1.00017095	1.00089550	1.00001717
0.00005120	0.00000000	0.00000000	0.00000000	0.00000000	1.31893528	0.99981546	1.00072861	1.00050783
0.00005760	0.00000000	0.00000000	0.00000000	0.00000000	1.31615961	1.00060809	1.00052834	1.00049722
0.00006400	0.00000000	0.00000000	0.00000000	0.00000000	1.30062521	1.00026619	1.00026894	1.00039685
0.00007040	0.00000000	0.00000000	0.00000000	0.00000000	1.29726923	1.00034571	1.00063121	1.00034177
0.00007680	0.00000000	0.00000000	0.00000000	0.00000000	1.27521753	1.00022840	1.00042617	1.00037920
0.00008320	0.00000000	0.00000000	0.00000000	0.00000000	1.27097154	1.00029361	1.00065410	1.00059175
0.00008960	0.00000000	0.00000000	0.00000000	0.00000000	1.24754262	1.00037324	1.00025046	1.00051272
0.00009600	0.00000000	0.00000000	0.00000000	0.00000000	1.24329221	1.00046563	1.00037110	1.00091362
0.00010240	0.00000000	0.00000000	0.00000000	0.00000000	1.23162675	1.00028610	1.00024080	1.00037444
0.00011520	0.00000000	0.00000000	0.00000000	0.00000000	1.21515286	1.00060642	1.00042546	1.00035989
0.00012800	0.00000000	0.00000000	0.00000000	0.00000000	1.19779241	1.00057864	1.00057530	1.00049925
0.00014080	0.00000000	0.00000000	0.00000000	0.00000000	1.17910564	1.00071764	1.00055373	1.00023437
0.00015360	0.00000000	0.00000000	0.00000000	0.00000000	1.16406083	1.00029802	1.00069666	1.00040758
0.00016640	0.00000000	0.00000000	0.00000000	0.00000000	1.15518558	1.00077474	1.00062180	1.00055051
0.00017920	0.00000000	0.00000000	0.00000000	0.00000000	1.14370286	1.00053084	1.00064695	1.00022042
0.00019200	0.00000000	0.00000000	0.00000000	0.00000000	1.13256323	1.00050128	1.00064576	1.00016022
0.00020480	0.00000000	0.00000000	0.00000000	0.00000000	1.12471092	1.00060701	1.00044405	1.00045729
0.00023040	0.00000000	0.00000000	0.00000000	0.00000000	1.10808277	1.00050890	1.00044703	1.00043523
0.00025600	0.00000000	0.00000000	0.00000000	0.00000000	1.09923685	1.00028324	1.00028205	1.00023043
0.00028160	0.00000000	0.00000000	0.00000000	0.00000000	1.08378255	1.00041580	1.00034964	1.00036454
0.00030720	0.00000000	0.00000000	0.00000000	0.00000000	1.07052541	1.00023639	1.00032532	1.00026095
0.00033280	0.00000000	0.00000000	0.00000000	0.00000000	1.06793416	1.00024736	1.00013602	1.00020432
0.00035840	0.00000000	0.00000000	0.00000000	0.00000000	1.05925882	1.00031054	1.00010514	1.00020480
0.00038400	0.00000000	0.00000000	0.00000000	0.00000000	1.05304849	1.00009060	1.00039160	1.00016665
0.00040960	0.00000000	0.00000000	0.00000000	0.00000000	1.04719853	1.00028062	1.00015008	1.00027442
0.00046080	0.00000000	0.00000000	0.00000000	0.00000000	1.04098344	1.00014758	1.00011086	1.00018620
0.00051200	0.00000000	0.00000000	0.00000000	0.00000000	1.03292131	1.00000834	1.00007844	1.00009859
0.00056320	0.00000000	0.00000000	0.00000000	0.00000000	1.02314878	0.99996299	0.99994296	0.99982172
0.00061440	0.00000000	0.00000000	0.00000000	0.00000000	1.01743317	0.99990934	0.99995875	0.99994558
0.00066560	0.00000000	0.00000000	0.00000000	0.00000000	1.01123428	0.99996245	0.99997485	0.99993056
