0.0310	5.2750	390.1887	0.0000	0.0189
0.0330	5.2750	390.1887	0.0000	499.9170
0.0400	5.2750	390.1887	0.0000	142.8578
0.0470	5.2750	390.1887	0.0000	142.8578
0.0550	5.2750	390.1887	0.0000	125.0016
0.0640	5.2750	390.1887	0.0000	111.1133
0.0710	5.2750	390.1887	0.0000	142.8578
0.0800	5.2750	390.1887	0.0000	111.1074
0.0870	5.2750	390.1887	0.0000	142.8578
0.0950	5.2750	390.1887	0.0000	125.0016
0.1030	5.2750	390.1887	0.0000	125.0016
0.1110	5.2750	390.1887	0.0000	125.0016
0.1200	5.2750	390.1887	0.0000	111.1074
0.1280	5.2750	390.1887	0.0000	125.0016
0.1350	5.2750	390.1887	0.0000	142.8578
0.1430	5.2750	390.1887	0.0000	125.0016
0.1520	5.2750	390.1887	0.0000	111.1074
0.1600	5.2750	390.1887	0.0000	125.0016
0.1670	5.2750	390.1887	0.0000	142.8578
0.1750	5.2750	390.1887	0.0000	125.0016
0.1840	5.2750	390.1887	0.0000	111.1074
0.1920	5.2750	390.1887	0.0000	125.0016
0.1990	5.2750	390.1887	0.0000	142.8578
0.2070	5.2750	390.1887	0.0000	125.0016
0.2160	5.2750	390.1887	0.0000	111.1133
0.2240	5.2750	390.1887	0.0000	124.9942
0.2310	5.2750	390.1887	0.0000	142.8578
0.2390	5.2750	390.1887	0.0000	125.0016
0.2480	5.2750	390.1887	0.0000	111.1133
0.2550	5.2750	390.1887	0.0000	142.8578
0.2630	5.2750	390.1887	0.0000	124.9942
0.2710	5.2750	390.1887	0.0000	125.0016
0.2790	5.2750	390.1887	0.0000	125.0016
0.2880	5.2750	390.1887	0.0000	111.1133
0.2960	5.2750	390.1887	0.0000	124.9942
0.3040	5.2750	390.1887	0.0000	125.0016
0.3120	5.2750	390.1887	0.0000	125.0016
0.3200	5.2750	390.1887	0.0000	125.0016
0.3280	5.2750	390.1887	0.0000	125.0016
0.3360	5.2750	390.1887	0.0000	124.9942
0.3440	5.2750	390.1887	0.0000	125.0016
0.3520	5.2750	390.1887	0.0000	125.0016
0.3590	5.2750	390.1887	0.0000	142.8578
0.3680	5.2750	390.1887	0.0000	111.1074
0.3760	5.2750	390.1887	0.0000	125.0016
0.3840	5.2750	390.1887	0.0000	125.0016
0.3910	5.2750	390.1887	0.0000	142.8578
0.4000	5.2750	390.1887	0.0000	111.1133
0.4070	5.2750	390.1887	0.0000	142.8578
0.4160	5.2750	390.1887	0.0000	111.1074
0.4240	5.2750	390.1887	0.0000	125.0016
0.4320	5.2750	390.1887	0.0000	125.0016
0.4400	5.2750	390.1887	0.0000	125.0016
0.4480	5.2750	390.1887	0.0000	124.9942
0.4550	5.2750	390.1887	0.0000	142.8578
0.4640	5.2750	390.1887	0.0000	111.1133
0.4710	5.2750	390.1887	0.0000	142.8578
0.4800	5.2750	390.1887	0.0000	111.1074
0.4880	5.2750	390.1887	0.0000	125.0016
0.4960	5.2750	390.1887	0.0000	125.0016
0.5040	5.2750	390.1887	0.0000	125.0016
0.5120	5.2750	390.1887	0.0000	125.0016
