40.0240	5.2750	390.1887	2.0000	125.0016
40.0320	5.2750	390.1887	2.0000	124.9942
40.0480	5.2750	390.1887	2.0000	62.5008
40.0900	5.2750	390.1887	2.0000	23.8094
40.0920	5.2750	390.1887	2.0000	500.0362
40.0920	5.2750	390.1887	2.0000	Inf
40.0920	5.2750	390.1887	2.0000	Inf
40.0920	5.2750	390.1887	2.0000	Inf
40.0920	5.2750	390.1887	2.0000	Inf
40.0960	5.2750	390.1887	2.0000	250.0181
40.1050	5.2750	390.1887	2.0000	111.1074
40.1130	5.2750	390.1887	2.0000	125.0016
40.1210	5.2750	390.1887	2.0000	125.0016
40.1290	5.2750	390.1887	2.0000	125.0016
40.1370	5.2750	390.1887	2.0000	124.9942
40.1450	5.2750	390.1887	2.0000	125.0016
40.1530	5.2750	390.1887	2.0000	125.0016
40.1610	5.2750	390.1887	2.0000	125.0016
40.1690	5.2750	390.1887	2.0000	124.9942
40.1760	5.2750	390.1887	2.0000	142.8578
40.1850	5.2750	390.1887	2.0000	111.1133
40.1930	5.2750	390.1887	2.0000	125.0016
40.2010	5.2750	390.1887	2.0000	125.0016
40.2080	5.2750	390.1887	2.0000	142.8578
40.2160	5.2750	390.1887	2.0000	124.9942
40.2240	5.2750	390.1887	2.0000	125.0016
40.2320	5.2750	390.1887	2.0000	125.0016
40.2410	5.2750	390.1887	2.0000	111.1133
40.2490	5.2750	390.1887	2.0000	124.9942
40.2570	5.2750	390.1887	2.0000	125.0016
40.2640	5.2750	390.1887	2.0000	142.8578
40.2730	5.2750	390.1887	2.0000	111.1133
40.2810	5.2750	390.1887	2.0000	124.9942
40.2880	5.2750	390.1887	2.0000	142.8578
40.2970	5.2750	390.1887	2.0000	111.1133
40.3050	5.2750	390.1887	2.0000	125.0016
40.3120	5.2750	390.1887	2.0000	142.8578
40.3210	5.2750	390.1887	2.0000	111.1074
40.3290	5.2750	390.1887	2.0000	125.0016
40.3360	5.2750	390.1887	2.0000	142.8578
40.3440	5.2750	390.1887	2.0000	125.0016
40.3520	5.2750	390.1887	2.0000	125.0016
40.3600	5.2750	390.1887	2.0000	124.9942
40.3680	5.2750	390.1887	2.0000	125.0016
