0.0280	5.2750	390.1887	0.0000	0.0364
0.0300	5.2750	390.1887	0.0000	500.0362
0.0370	5.2750	390.1887	0.0000	142.8578
0.0450	5.2750	390.1887	0.0000	125.0016
0.0530	5.2750	390.1887	0.0000	124.9942
0.0610	5.2750	390.1887	0.0000	125.0016
0.0690	5.2750	390.1887	0.0000	125.0016
0.0770	5.2750	390.1887	0.0000	125.0016
0.0860	5.2750	390.1887	0.0000	111.1074
0.0940	5.2750	390.1887	0.0000	125.0016
0.1020	5.2750	390.1887	0.0000	125.0016
0.1090	5.2750	390.1887	0.0000	142.8578
0.1170	5.2750	390.1887	0.0000	125.0016
0.1250	5.2750	390.1887	0.0000	124.9942
0.1330	5.2750	390.1887	0.0000	125.0016
0.1410	5.2750	390.1887	0.0000	125.0016
0.1500	5.2750	390.1887	0.0000	111.1133
0.1580	5.2750	390.1887	0.0000	124.9942
0.1660	5.2750	390.1887	0.0000	125.0016
0.1730	5.2750	390.1887	0.0000	142.8578
0.1820	5.2750	390.1887	0.0000	111.1133
0.1900	5.2750	390.1887	0.0000	125.0016
0.1970	5.2750	390.1887	0.0000	142.8480
0.2050	5.2750	390.1887	0.0000	125.0016
0.2140	5.2750	390.1887	0.0000	111.1133
0.2210	5.2750	390.1887	0.0000	142.8578
0.2300	5.2750	390.1887	0.0000	111.1074
0.2380	5.2750	390.1887	0.0000	125.0016
0.2460	5.2750	390.1887	0.0000	125.0016
0.2530	5.2750	390.1887	0.0000	142.8578
0.2620	5.2750	390.1887	0.0000	111.1133
0.2700	5.2750	390.1887	0.0000	124.9942
0.2780	5.2750	390.1887	0.0000	125.0016
0.2860	5.2750	390.1887	0.0000	125.0016
0.2930	5.2750	390.1887	0.0000	142.8578
0.3010	5.2750	390.1887	0.0000	125.0016
0.3090	5.2750	390.1887	0.0000	124.9942
0.3180	5.2750	390.1887	0.0000	111.1133
0.3250	5.2750	390.1887	0.0000	142.8578
0.3340	5.2750	390.1887	0.0000	111.1133
0.3410	5.2750	390.1887	0.0000	142.8578
0.3500	5.2750	390.1887	0.0000	111.1074
0.3580	5.2750	390.1887	0.0000	125.0016
0.3660	5.2750	390.1887	0.0000	125.0016
0.3740	5.2750	390.1887	0.0000	125.0016
0.3820	5.2750	390.1887	0.0000	124.9942
0.3890	5.2750	390.1887	0.0000	142.8578
0.3980	5.2750	390.1887	0.0000	111.1133
0.4060	5.2750	390.1887	0.0000	125.0016
0.4140	5.2750	390.1887	0.0000	124.9942
0.4220	5.2750	390.1887	0.0000	125.0016
0.4300	5.2750	390.1887	0.0000	125.0016
0.4370	5.2750	390.1887	0.0000	142.8578
0.4460	5.2750	390.1887	0.0000	111.1133
0.4540	5.2750	390.1887	0.0000	124.9942
0.4620	5.2750	390.1887	0.0000	125.0016
0.4700	5.2750	390.1887	0.0000	125.0016
0.4780	5.2750	390.1887	0.0000	125.0016
0.4860	5.2750	390.1887	0.0000	125.0016
0.4930	5.2750	390.1887	0.0000	142.8480
0.5010	5.2750	390.1887	0.0000	125.0016
0.5100	5.2750	390.1887	0.0000	111.1133
0.5170	5.2750	390.1887	0.0000	142.8578
0.5260	5.2750	390.1887	0.0000	111.1074
0.5340	5.2750	390.1887	0.0000	125.0016
0.5410	5.2750	390.1887	0.0000	142.8578
0.5490	5.2750	390.1887	0.0000	125.0016
0.5580	5.2750	390.1887	0.0000	111.1133
0.5660	5.2750	390.1887	0.0000	124.9942
0.5730	5.2750	390.1887	0.0000	142.8578
0.5810	5.2750	390.1887	0.0000	125.0016
0.5890	5.2750	390.1887	0.0000	125.0016
0.5970	5.2750	390.1887	0.0000	125.0016
0.6050	5.2750	390.1887	0.0000	124.9942
0.6130	5.2750	390.1887	0.0000	125.0016
0.6220	5.2750	390.1887	0.0000	111.1133
0.6300	5.2750	390.1887	0.0000	125.0016
0.6380	5.2750	390.1887	0.0000	124.9942
0.6450	5.2750	390.1887	0.0000	142.8578
0.6530	5.2750	390.1887	0.0000	125.0016
0.6610	5.2750	390.1887	0.0000	125.0016
0.6690	5.2750	390.1887	0.0000	125.0016
0.6770	5.2750	390.1887	0.0000	124.9942
0.6850	5.2750	390.1887	0.0000	125.0016
0.6940	5.2750	390.1887	0.0000	111.1133
0.7020	5.2750	390.1887	0.0000	125.0016
0.7090	5.2750	390.1887	0.0000	142.8578
0.7170	5.2750	390.1887	0.0000	124.9942
0.7250	5.2750	390.1887	0.0000	125.0016
0.7370	5.2750	390.1887	0.0000	83.3328
0.7420	5.2750	390.1887	0.0000	200.0145
0.7490	5.2750	390.1887	0.0000	142.8578
0.7570	5.2750	390.1887	0.0000	124.9942
0.7650	5.2750	390.1887	0.0000	125.0016
0.7740	5.2750	390.1887	0.0000	111.1133
0.7820	5.2750	390.1887	0.0000	125.0016
0.7900	5.2750	390.1887	0.0000	124.9942
0.7970	5.2750	390.1887	0.0000	142.8578
0.8060	5.2750	390.1887	0.0000	111.1133
0.8130	5.2750	390.1887	0.0000	142.8578
0.8210	5.2750	390.1887	0.0000	125.0016
0.8300	5.2750	390.1887	0.0000	111.1074
0.8380	5.2750	390.1887	0.0000	125.0016
0.8460	5.2750	390.1887	0.0000	125.0016
0.8540	5.2750	390.1887	0.0000	125.0016
0.8610	5.2750	390.1887	0.0000	142.8578
0.8700	5.2750	390.1887	0.0000	111.1074
0.8780	5.2750	390.1887	0.0000	125.0016
0.8850	5.2750	390.1887	0.0000	142.8578
0.8930	5.2750	390.1887	0.0000	125.0016
0.9020	5.2750	390.1887	0.0000	111.1074
0.9100	5.2750	390.1887	0.0000	125.0016
0.9170	5.2750	390.1887	0.0000	142.8578
0.9250	5.2750	390.1887	0.0000	125.0016
0.9330	5.2750	390.1887	0.0000	125.0016
0.9420	5.2750	390.1887	0.0000	111.1074
0.9490	5.2750	390.1887	0.0000	142.8578
0.9580	5.2750	390.1887	0.0000	111.1133
0.9660	5.2750	390.1887	0.0000	125.0016
0.9730	5.2750	390.1887	0.0000	142.8578
0.9810	5.2750	390.1887	0.0000	124.9942
0.9890	5.2750	390.1887	0.0000	125.0016
0.9980	5.2750	390.1887	0.0000	111.1133
1.0060	5.2750	390.1887	0.0000	124.9942
1.0130	5.2750	390.1887	0.0000	142.8578
1.0210	5.2750	390.1887	0.0000	125.0016
1.0290	5.2750	390.1887	0.0000	125.0016
1.0370	5.2750	390.1887	0.0000	125.0016
1.0460	5.2750	390.1887	0.0000	111.1074
1.0540	5.2750	390.1887	0.0000	125.0016
1.0620	5.2750	390.1887	0.0000	125.0016
1.0700	5.2750	390.1887	0.0000	125.0016
1.0780	5.2750	390.1887	0.0000	125.0016
1.0870	5.2750	390.1887	0.0000	111.1074
1.0930	5.2750	390.1887	0.0000	166.6655
